"product_id","line_item_id","quantity","transaction_id","product_name","price","line_total"
145,2,2,655,"Engine Oil",22.79,45.58
173,1,2,656,"Pet Food Bowl",17.79,35.58
168,2,1,656,"Apple",16.5,16.5
37,3,1,656,"Bookshelf",143.5,143.5
162,1,3,657,"Eggs",2.5,7.5
34,2,2,657,"Desk",219.5,439
165,3,2,657,"Butter",8.99,17.98
13,4,4,657,"Jeans",88.99,355.96
33,5,6,657,"Armchair",208.5,1251
127,1,4,658,"Sandals",133,532
151,2,1,658,"Jump Starter",28.99,28.99
73,3,2,658,"Magazine",20.79,41.58
9,1,3,659,"Shoes",26.5,79.5
23,2,1,659,"Speaker",456.99,456.99
85,3,1,659,"Toothpaste",5.5,5.5
147,4,1,659,"Engine Oil",84.5,84.5
160,5,4,659,"Banana",17,68
46,1,2,660,"Bowl",25.5,51
2,2,3,660,"Scarf",12.79,38.37
33,1,1,661,"Armchair",208.5,208.5
198,2,5,661,"Paintbrush",76.79,383.95
18,3,1,661,"Camera",415.5,415.5
147,4,1,661,"Engine Oil",84.5,84.5
9,1,1,662,"Shoes",26.5,26.5
12,2,1,662,"Dress",57.99,57.99
163,3,1,662,"Chicken",16.99,16.99
27,4,2,662,"TV",96.79,193.58
171,1,2,663,"Dog Food",30,60
96,2,4,663,"Shaving Kit",10.99,43.96
60,3,4,663,"Toy Car",22.79,91.16
161,4,3,663,"Eggs",9.79,29.37
130,1,2,664,"Sneakers",79,158
159,1,3,665,"Milk",17.5,52.5
112,2,2,665,"Football",156,312
86,3,2,665,"Perfume",34,68
192,4,3,665,"Baby Bottle",7,21
35,1,2,666,"Coffee Table",227.79,455.58
113,2,2,666,"Ring",142,284
104,3,1,666,"Bicycle",183.5,183.5
73,4,1,666,"Magazine",20.79,20.79
5,5,4,666,"Scarf",83.5,334
179,1,3,667,"Leash",24.79,74.37
82,2,1,667,"Novel",6.5,6.5
137,3,1,667,"Dress Shoes",56,56
51,1,1,668,"Vacuum Cleaner",29.79,29.79
39,2,1,668,"Dresser",235,235
81,1,5,669,"Poetry Book",25,125
173,2,4,669,"Pet Food Bowl",17.79,71.16
130,3,3,669,"Sneakers",79,237
83,4,1,669,"Children's Book",22.99,22.99
32,1,2,670,"Desk",206.5,413
175,2,1,670,"Dog Food",27.99,27.99
32,1,2,671,"Desk",206.5,413
14,2,2,671,"Dress",79,158
25,3,1,671,"TV",128.79,128.79
11,4,3,671,"Jeans",98,294
2,1,2,672,"Scarf",12.79,25.58
154,2,3,672,"Car Seat",76.5,229.5
9,3,3,672,"Shoes",26.5,79.5
173,4,1,672,"Pet Food Bowl",17.79,17.79
125,5,2,672,"Cufflinks",16.5,33
170,1,4,673,"Cat Litter",21.99,87.96
54,2,3,673,"Dishwasher",56.99,170.97
50,3,2,673,"Microwave",50.99,101.98
87,4,1,673,"Nail Polish",5,5
53,5,2,673,"Vacuum Cleaner",117.79,235.58
37,1,2,674,"Bookshelf",143.5,287
119,2,1,674,"Watch",118.5,118.5
106,3,5,674,"Tennis Racket",142.5,712.5
152,4,1,674,"Jump Starter",44.79,44.79
52,5,1,674,"Microwave",45,45
90,1,4,675,"Lip Balm",16.99,67.96
113,2,2,675,"Ring",142,284
111,3,2,675,"Sleeping Bag",46.79,93.58
90,1,3,676,"Lip Balm",16.99,50.97
66,2,6,676,"Building Blocks",32.79,196.74
174,3,2,676,"Cat Litter",22.79,45.58
96,1,3,677,"Shaving Kit",10.99,32.97
177,2,1,677,"Pet Toys",48,48
104,3,2,677,"Bicycle",183.5,367
6,1,1,678,"Sweater",98.5,98.5
71,2,2,678,"Biography",16.5,33
34,3,1,678,"Desk",219.5,219.5
118,4,2,678,"Ankle Bracelet",154.5,309
133,1,1,679,"Sandals",107,107
166,1,2,680,"Banana",15.5,31
160,2,1,680,"Banana",17,17
36,3,2,680,"Chair",26.5,53
54,4,2,680,"Dishwasher",56.99,113.98
35,1,2,681,"Coffee Table",227.79,455.58
104,2,1,681,"Bicycle",183.5,183.5
176,3,2,681,"Dog Food",31,62
87,4,3,681,"Nail Polish",5,15
175,1,3,682,"Dog Food",27.99,83.97
131,1,2,683,"Slippers",138,276
200,2,1,683,"Tool Set",51,51
129,3,7,683,"Loafers",24.99,174.93
90,1,1,684,"Lip Balm",16.99,16.99
53,2,5,684,"Vacuum Cleaner",117.79,588.95
94,1,1,685,"Conditioner",37,37
187,1,1,686,"Baby Clothes",5.5,5.5
104,2,2,686,"Bicycle",183.5,367
192,3,4,686,"Baby Bottle",7,28
142,4,1,686,"Engine Oil",22,22
131,5,1,686,"Slippers",138,138
139,1,1,687,"Slippers",149,149
48,2,1,687,"Bowl",133.5,133.5
59,1,3,688,"Puzzle",7.99,23.97
134,2,1,688,"Heels",135,135
54,3,3,688,"Dishwasher",56.99,170.97
3,4,1,688,"Shorts",25.99,25.99
164,1,1,689,"Bread",18.99,18.99
2,2,2,689,"Scarf",12.79,25.58
143,3,1,689,"Car Seat",29.99,29.99
138,4,3,689,"Slippers",85.5,256.5
42,5,1,689,"Sofa",59.99,59.99
98,1,2,690,"Moisturizer",6.5,13
123,1,2,691,"Earrings",41.99,83.98
128,2,1,691,"Boots",56.99,56.99
200,1,1,692,"Tool Set",51,51
135,1,2,693,"Sneakers",48.5,97
78,2,1,693,"Novel",25.5,25.5
75,1,1,694,"Cookbook",12,12
167,2,5,694,"Cheese",8,40
197,3,3,694,"Drill",53,159
112,4,2,694,"Football",156,312
129,1,4,695,"Loafers",24.99,99.96
137,1,2,696,"Dress Shoes",56,112
26,2,1,696,"Mouse",381,381
48,3,1,696,"Bowl",133.5,133.5
112,4,2,696,"Football",156,312
99,1,1,697,"Bicycle",145.79,145.79
42,2,4,697,"Sofa",59.99,239.96
69,3,1,697,"Doll",42.79,42.79
136,4,4,697,"Sneakers",120.5,482
124,1,2,698,"Pendant",94.79,189.58
88,1,2,699,"Shaving Kit",39.99,79.98
133,2,2,699,"Sandals",107,214
148,3,1,699,"Car Battery",86,86
164,4,3,699,"Bread",18.99,56.97
148,1,2,700,"Car Battery",86,172
20,2,1,700,"TV",358.99,358.99
199,1,1,701,"Extension Cord",15,15
105,2,1,701,"Tennis Racket",68.79,68.79
150,3,1,701,"Car Seat",49.79,49.79
169,4,2,701,"Pet Toys",25,50
103,1,1,702,"Football",163.79,163.79
138,2,2,702,"Slippers",85.5,171
54,1,1,703,"Dishwasher",56.99,56.99
25,2,3,703,"TV",128.79,386.37
50,3,1,703,"Microwave",50.99,50.99
181,4,7,703,"Pet Toys",49,343
123,5,3,703,"Earrings",41.99,125.97
94,1,2,704,"Conditioner",37,74
78,2,4,704,"Novel",25.5,102
7,3,1,704,"Scarf",52.5,52.5
165,1,1,705,"Butter",8.99,8.99
13,1,2,706,"Jeans",88.99,177.98
6,1,3,707,"Sweater",98.5,295.5
108,2,1,707,"Tennis Racket",184.79,184.79
57,1,1,708,"Puzzle",38.99,38.99
188,2,2,708,"Pacifier",6.99,13.98
87,3,1,708,"Nail Polish",5,5
182,1,1,709,"Leash",35,35
36,1,3,710,"Chair",26.5,79.5
8,2,3,710,"Shorts",11.99,35.97
6,3,1,710,"Sweater",98.5,98.5
132,1,1,711,"Running Shoes",117.5,117.5
26,2,3,711,"Mouse",381,1143
171,3,3,711,"Dog Food",30,90
38,4,4,711,"Wardrobe",173.99,695.96
98,5,2,711,"Moisturizer",6.5,13
138,1,3,712,"Slippers",85.5,256.5
38,2,3,712,"Wardrobe",173.99,521.97
115,1,1,713,"Ankle Bracelet",136.79,136.79
135,2,2,713,"Sneakers",48.5,97
118,3,2,713,"Ankle Bracelet",154.5,309
54,1,1,714,"Dishwasher",56.99,56.99
141,2,1,714,"Car Battery",80,80
20,3,2,714,"TV",358.99,717.98
196,1,3,715,"Pacifier",10.79,32.37
20,2,3,715,"TV",358.99,1076.97
100,3,2,715,"Soccer Ball",102,204
69,4,4,715,"Doll",42.79,171.16
68,5,3,715,"Lego Set",25.5,76.5
126,1,1,716,"Ankle Bracelet",18.79,18.79
141,2,1,716,"Car Battery",80,80
89,3,1,716,"Perfume",19.5,19.5
64,1,4,717,"Puzzle",41,164
17,2,1,717,"Tablet",457.5,457.5
197,1,2,718,"Drill",53,106
26,2,3,718,"Mouse",381,1143
111,3,1,718,"Sleeping Bag",46.79,46.79
115,4,3,718,"Ankle Bracelet",136.79,410.37
48,5,2,718,"Bowl",133.5,267
68,1,2,719,"Lego Set",25.5,51
82,2,3,719,"Novel",6.5,19.5
8,3,2,719,"Shorts",11.99,23.98
147,1,2,720,"Engine Oil",84.5,169
14,2,5,720,"Dress",79,395
158,1,4,721,"Chicken",4,16
160,2,1,721,"Banana",17,17
181,1,1,722,"Pet Toys",49,49
2,2,3,722,"Scarf",12.79,38.37
33,3,1,722,"Armchair",208.5,208.5
63,1,3,723,"Puzzle",10.5,31.5
178,2,2,723,"Collar",9.99,19.98
122,3,1,723,"Ring",27,27
92,4,1,723,"Moisturizer",47.79,47.79
141,5,2,723,"Car Battery",80,160
92,1,2,724,"Moisturizer",47.79,95.58
45,2,1,724,"Air Fryer",120.99,120.99
146,3,4,724,"Car Wax",63.5,254
4,4,3,724,"Jacket",82.99,248.97
123,1,2,725,"Earrings",41.99,83.98
154,2,1,725,"Car Seat",76.5,76.5
44,3,3,725,"Fridge",136,408
22,1,1,726,"Camera",92,92
143,2,1,726,"Car Seat",29.99,29.99
146,3,2,726,"Car Wax",63.5,127
86,4,1,726,"Perfume",34,34
57,1,3,727,"Puzzle",38.99,116.97
200,1,4,728,"Tool Set",51,204
35,2,1,728,"Coffee Table",227.79,227.79
172,1,2,729,"Cat Litter",22,44
54,2,2,729,"Dishwasher",56.99,113.98
60,3,1,729,"Toy Car",22.79,22.79
126,4,2,729,"Ankle Bracelet",18.79,37.58
127,5,1,729,"Sandals",133,133
76,1,2,730,"Novel",29.5,59
144,2,2,730,"Tire",99.5,199
178,1,2,731,"Collar",9.99,19.98
149,2,5,731,"Headlights",88,440
176,1,3,732,"Dog Food",31,93
190,2,1,732,"Pacifier",8.79,8.79
115,1,4,733,"Ankle Bracelet",136.79,547.16
107,2,2,733,"Camping Tent",164.5,329
190,3,4,733,"Pacifier",8.79,35.16
56,1,1,734,"Vacuum Cleaner",137.5,137.5
2,2,1,734,"Scarf",12.79,12.79
166,3,1,734,"Banana",15.5,15.5
22,4,2,734,"Camera",92,184
148,1,3,735,"Car Battery",86,258
103,2,8,735,"Football",163.79,1310.32
17,3,2,735,"Tablet",457.5,915
103,4,3,735,"Football",163.79,491.37
159,5,1,735,"Milk",17.5,17.5
112,1,1,736,"Football",156,156
53,1,1,737,"Vacuum Cleaner",117.79,117.79
88,1,4,738,"Shaving Kit",39.99,159.96
91,2,1,738,"Perfume",27.79,27.79
15,3,5,738,"Speaker",104,520
75,4,4,738,"Cookbook",12,48
115,5,1,738,"Ankle Bracelet",136.79,136.79
124,1,1,739,"Pendant",94.79,94.79
28,2,2,739,"Laptop",181.5,363
96,1,3,740,"Shaving Kit",10.99,32.97
75,1,1,741,"Cookbook",12,12
118,2,1,741,"Ankle Bracelet",154.5,154.5
146,3,1,741,"Car Wax",63.5,63.5
149,1,1,742,"Headlights",88,88
4,2,3,742,"Jacket",82.99,248.97
190,3,2,742,"Pacifier",8.79,17.58
27,4,1,742,"TV",96.79,96.79
96,1,1,743,"Shaving Kit",10.99,10.99
24,2,2,743,"Smartphone",85,170
25,3,3,743,"TV",128.79,386.37
176,4,3,743,"Dog Food",31,93
11,5,4,743,"Jeans",98,392
164,1,2,744,"Bread",18.99,37.98
188,1,3,745,"Pacifier",6.99,20.97
3,2,2,745,"Shorts",25.99,51.98
84,3,1,745,"Cookbook",21.99,21.99
21,4,2,745,"Speaker",190,380
93,5,1,745,"Hair Gel",17.99,17.99
184,1,2,746,"Pacifier",4.99,9.98
52,2,1,746,"Microwave",45,45
110,3,1,746,"Basketball",136.79,136.79
153,4,2,746,"Jump Starter",26.79,53.58
154,1,1,747,"Car Seat",76.5,76.5
83,1,2,748,"Children's Book",22.99,45.98
129,1,1,749,"Loafers",24.99,24.99
19,2,4,749,"Smartwatch",356.99,1427.96
85,3,1,749,"Toothpaste",5.5,5.5
8,4,3,749,"Shorts",11.99,35.97
138,1,2,750,"Slippers",85.5,171
22,2,1,750,"Camera",92,92
165,3,1,750,"Butter",8.99,8.99
141,4,4,750,"Car Battery",80,320
143,5,1,750,"Car Seat",29.99,29.99
35,1,1,751,"Coffee Table",227.79,227.79
127,1,3,752,"Sandals",133,399
79,2,2,752,"Magazine",16.99,33.98
123,3,3,752,"Earrings",41.99,125.97
178,4,1,752,"Collar",9.99,9.99
59,1,1,753,"Puzzle",7.99,7.99
20,2,1,753,"TV",358.99,358.99
144,1,2,754,"Tire",99.5,199
41,2,2,754,"Dresser",106.79,213.58
65,3,2,754,"Puzzle",33.5,67
8,1,1,755,"Shorts",11.99,11.99
51,2,2,755,"Vacuum Cleaner",29.79,59.58
67,3,3,755,"Doll",36.99,110.97
165,4,1,755,"Butter",8.99,8.99
125,5,2,755,"Cufflinks",16.5,33
40,1,3,756,"Coffee Table",53.5,160.5
98,2,2,756,"Moisturizer",6.5,13
166,3,1,756,"Banana",15.5,15.5
172,4,1,756,"Cat Litter",22,22
152,1,1,757,"Jump Starter",44.79,44.79
199,2,3,757,"Extension Cord",15,45
71,3,2,757,"Biography",16.5,33
184,1,1,758,"Pacifier",4.99,4.99
76,2,1,758,"Novel",29.5,29.5
27,3,1,758,"TV",96.79,96.79
152,4,1,758,"Jump Starter",44.79,44.79
199,5,1,758,"Extension Cord",15,15
110,1,8,759,"Basketball",136.79,1094.32
172,2,1,759,"Cat Litter",22,22
1,3,3,759,"Skirt",47.79,143.37
147,1,2,760,"Engine Oil",84.5,169
126,2,1,760,"Ankle Bracelet",18.79,18.79
17,3,4,760,"Tablet",457.5,1830
122,4,1,760,"Ring",27,27
112,5,1,760,"Football",156,156
156,1,2,761,"Banana",20.79,41.58
85,2,1,761,"Toothpaste",5.5,5.5
109,3,2,761,"Camping Tent",158.79,317.58
96,4,1,761,"Shaving Kit",10.99,10.99
56,5,2,761,"Vacuum Cleaner",137.5,275
14,1,1,762,"Dress",79,79
12,2,1,762,"Dress",57.99,57.99
64,3,1,762,"Puzzle",41,41
108,1,3,763,"Tennis Racket",184.79,554.37
117,2,3,763,"Ring",99,297
181,3,1,763,"Pet Toys",49,49
45,4,4,763,"Air Fryer",120.99,483.96
21,1,2,764,"Speaker",190,380
27,1,1,765,"TV",96.79,96.79
46,2,2,765,"Bowl",25.5,51
59,3,2,765,"Puzzle",7.99,15.98
161,1,2,766,"Eggs",9.79,19.58
198,2,1,766,"Paintbrush",76.79,76.79
130,3,4,766,"Sneakers",79,316
31,1,2,767,"Dresser",208.5,417
170,2,3,767,"Cat Litter",21.99,65.97
83,3,1,767,"Children's Book",22.99,22.99
33,4,1,767,"Armchair",208.5,208.5
158,5,4,767,"Chicken",4,16
122,1,3,768,"Ring",27,81
100,2,2,768,"Soccer Ball",102,204
59,1,4,769,"Puzzle",7.99,31.96
92,2,1,769,"Moisturizer",47.79,47.79
23,3,3,769,"Speaker",456.99,1370.97
155,4,1,769,"Eggs",18.99,18.99
53,1,2,770,"Vacuum Cleaner",117.79,235.58
103,2,1,770,"Football",163.79,163.79
121,3,2,770,"Charm Bracelet",83.99,167.98
173,4,3,770,"Pet Food Bowl",17.79,53.37
68,5,1,770,"Lego Set",25.5,25.5
22,1,2,771,"Camera",92,184
168,2,1,771,"Apple",16.5,16.5
80,1,3,772,"Poetry Book",15.79,47.37
81,2,1,772,"Poetry Book",25,25
41,3,1,772,"Dresser",106.79,106.79
37,4,2,772,"Bookshelf",143.5,287
67,5,2,772,"Doll",36.99,73.98
95,1,1,773,"Conditioner",34.99,34.99
123,2,3,773,"Earrings",41.99,125.97
164,3,1,773,"Bread",18.99,18.99
192,4,1,773,"Baby Bottle",7,7
8,5,3,773,"Shorts",11.99,35.97
148,1,2,774,"Car Battery",86,172
102,2,2,774,"Camping Tent",146.5,293
89,1,1,775,"Perfume",19.5,19.5
191,2,2,775,"Baby Clothes",9,18
33,3,1,775,"Armchair",208.5,208.5
15,4,1,775,"Speaker",104,104
128,5,1,775,"Boots",56.99,56.99
120,1,1,776,"Charm Bracelet",48.79,48.79
187,2,3,776,"Baby Clothes",5.5,16.5
128,3,2,776,"Boots",56.99,113.98
127,4,2,776,"Sandals",133,266
160,1,3,777,"Banana",17,51
120,2,2,777,"Charm Bracelet",48.79,97.58
78,1,1,778,"Novel",25.5,25.5
127,2,3,778,"Sandals",133,399
41,1,2,779,"Dresser",106.79,213.58
138,2,1,779,"Slippers",85.5,85.5
75,1,2,780,"Cookbook",12,24
52,2,2,780,"Microwave",45,90
29,3,4,780,"Desk",53.99,215.96
99,4,1,780,"Bicycle",145.79,145.79
67,5,1,780,"Doll",36.99,36.99
111,1,1,781,"Sleeping Bag",46.79,46.79
28,2,3,781,"Laptop",181.5,544.5
198,1,1,782,"Paintbrush",76.79,76.79
198,2,2,782,"Paintbrush",76.79,153.58
172,1,3,783,"Cat Litter",22,66
189,2,1,783,"Diapers",6.79,6.79
141,3,5,783,"Car Battery",80,400
71,4,3,783,"Biography",16.5,49.5
35,1,4,784,"Coffee Table",227.79,911.16
165,2,1,784,"Butter",8.99,8.99
87,3,4,784,"Nail Polish",5,20
200,1,2,785,"Tool Set",51,102
89,1,1,786,"Perfume",19.5,19.5
105,2,4,786,"Tennis Racket",68.79,275.16
197,3,3,786,"Drill",53,159
121,4,3,786,"Charm Bracelet",83.99,251.97
125,1,3,787,"Cufflinks",16.5,49.5
78,2,1,787,"Novel",25.5,25.5
144,1,1,788,"Tire",99.5,99.5
12,2,1,788,"Dress",57.99,57.99
183,3,2,788,"Pacifier",5.99,11.98
181,4,4,788,"Pet Toys",49,196
138,5,5,788,"Slippers",85.5,427.5
119,1,2,789,"Watch",118.5,237
115,2,1,789,"Ankle Bracelet",136.79,136.79
50,3,2,789,"Microwave",50.99,101.98
107,1,2,790,"Camping Tent",164.5,329
32,2,4,790,"Desk",206.5,826
31,3,2,790,"Dresser",208.5,417
83,1,2,791,"Children's Book",22.99,45.98
107,2,1,791,"Camping Tent",164.5,164.5
131,3,1,791,"Slippers",138,138
166,4,4,791,"Banana",15.5,62
117,1,3,792,"Ring",99,297
58,2,1,792,"Action Figure",47,47
61,1,1,793,"Lego Set",29.5,29.5
44,2,1,793,"Fridge",136,136
170,1,2,794,"Cat Litter",21.99,43.98
106,1,1,795,"Tennis Racket",142.5,142.5
189,2,3,795,"Diapers",6.79,20.37
183,3,4,795,"Pacifier",5.99,23.96
96,4,1,795,"Shaving Kit",10.99,10.99
33,5,1,795,"Armchair",208.5,208.5
88,1,1,796,"Shaving Kit",39.99,39.99
7,2,4,796,"Scarf",52.5,210
146,3,1,796,"Car Wax",63.5,63.5
42,4,3,796,"Sofa",59.99,179.97
106,1,1,797,"Tennis Racket",142.5,142.5
190,2,1,797,"Pacifier",8.79,8.79
93,3,2,797,"Hair Gel",17.99,35.98
48,4,1,797,"Bowl",133.5,133.5
187,1,1,798,"Baby Clothes",5.5,5.5
55,2,5,798,"Cookware",93.99,469.95
159,1,7,799,"Milk",17.5,122.5
43,2,1,799,"Fridge",130.79,130.79
56,1,2,800,"Vacuum Cleaner",137.5,275
86,2,3,800,"Perfume",34,102
146,3,4,800,"Car Wax",63.5,254
129,4,1,800,"Loafers",24.99,24.99
124,5,1,800,"Pendant",94.79,94.79
196,1,2,801,"Pacifier",10.79,21.58
1,2,2,801,"Skirt",47.79,95.58
48,3,2,801,"Bowl",133.5,267
175,4,1,801,"Dog Food",27.99,27.99
137,1,1,802,"Dress Shoes",56,56
193,2,1,802,"Baby Wipes",5.5,5.5
23,3,3,802,"Speaker",456.99,1370.97
10,1,2,803,"T-shirt",68.79,137.58
12,2,3,803,"Dress",57.99,173.97
28,3,2,803,"Laptop",181.5,363
79,1,2,804,"Magazine",16.99,33.98
38,1,4,805,"Wardrobe",173.99,695.96
14,1,1,806,"Dress",79,79
31,2,2,806,"Dresser",208.5,417
109,1,1,807,"Camping Tent",158.79,158.79
188,2,2,807,"Pacifier",6.99,13.98
121,1,1,808,"Charm Bracelet",83.99,83.99
4,1,3,809,"Jacket",82.99,248.97
122,2,2,809,"Ring",27,54
44,3,3,809,"Fridge",136,408
183,1,1,810,"Pacifier",5.99,5.99
24,2,3,810,"Smartphone",85,255
15,1,3,811,"Speaker",104,312
133,2,2,811,"Sandals",107,214
32,3,1,811,"Desk",206.5,206.5
149,1,3,812,"Headlights",88,264
123,1,3,813,"Earrings",41.99,125.97
74,2,3,813,"Biography",24.5,73.5
6,1,1,814,"Sweater",98.5,98.5
20,2,1,814,"TV",358.99,358.99
118,3,4,814,"Ankle Bracelet",154.5,618
89,4,3,814,"Perfume",19.5,58.5
165,5,4,814,"Butter",8.99,35.96
183,1,2,815,"Pacifier",5.99,11.98
114,2,2,815,"Watch",150.99,301.98
98,1,3,816,"Moisturizer",6.5,19.5
80,2,2,816,"Poetry Book",15.79,31.58
21,3,1,816,"Speaker",190,190
40,1,2,817,"Coffee Table",53.5,107
72,2,3,817,"Sci-Fi Book",27.79,83.37
58,1,2,818,"Action Figure",47,94
152,1,2,819,"Jump Starter",44.79,89.58
109,2,1,819,"Camping Tent",158.79,158.79
194,3,3,819,"Baby Monitor",10.5,31.5
97,1,1,820,"Toothpaste",6,6
195,1,1,821,"Baby Stroller",6,6
38,2,2,821,"Wardrobe",173.99,347.98
146,3,1,821,"Car Wax",63.5,63.5
137,1,4,822,"Dress Shoes",56,224
18,2,3,822,"Camera",415.5,1246.5
195,1,1,823,"Baby Stroller",6,6
3,2,1,823,"Shorts",25.99,25.99
36,1,4,824,"Chair",26.5,106
177,2,5,824,"Pet Toys",48,240
3,1,2,825,"Shorts",25.99,51.98
189,2,2,825,"Diapers",6.79,13.58
101,3,1,825,"Soccer Ball",194.79,194.79
138,1,2,826,"Slippers",85.5,171
142,2,5,826,"Engine Oil",22,110
46,3,2,826,"Bowl",25.5,51
72,4,1,826,"Sci-Fi Book",27.79,27.79
92,1,5,827,"Moisturizer",47.79,238.95
75,2,1,827,"Cookbook",12,12
84,3,4,827,"Cookbook",21.99,87.96
38,1,2,828,"Wardrobe",173.99,347.98
175,2,4,828,"Dog Food",27.99,111.96
116,3,3,828,"Cufflinks",90,270
170,4,1,828,"Cat Litter",21.99,21.99
176,5,1,828,"Dog Food",31,31
20,1,2,829,"TV",358.99,717.98
49,2,2,829,"Dishwasher",89.79,179.58
182,3,1,829,"Leash",35,35
111,4,2,829,"Sleeping Bag",46.79,93.58
152,5,2,829,"Jump Starter",44.79,89.58
4,1,1,830,"Jacket",82.99,82.99
156,2,2,830,"Banana",20.79,41.58
80,1,1,831,"Poetry Book",15.79,15.79
127,2,2,831,"Sandals",133,266
144,3,2,831,"Tire",99.5,199
168,4,1,831,"Apple",16.5,16.5
43,1,4,832,"Fridge",130.79,523.16
116,2,2,832,"Cufflinks",90,180
158,3,3,832,"Chicken",4,12
12,4,2,832,"Dress",57.99,115.98
67,1,5,833,"Doll",36.99,184.95
95,2,3,833,"Conditioner",34.99,104.97
125,3,1,833,"Cufflinks",16.5,16.5
168,1,1,834,"Apple",16.5,16.5
76,2,3,834,"Novel",29.5,88.5
87,3,3,834,"Nail Polish",5,15
73,4,1,834,"Magazine",20.79,20.79
26,5,2,834,"Mouse",381,762
41,1,1,835,"Dresser",106.79,106.79
115,2,1,835,"Ankle Bracelet",136.79,136.79
160,3,3,835,"Banana",17,51
112,4,2,835,"Football",156,312
63,1,1,836,"Puzzle",10.5,10.5
92,2,1,836,"Moisturizer",47.79,47.79
49,3,3,836,"Dishwasher",89.79,269.37
163,4,1,836,"Chicken",16.99,16.99
24,5,2,836,"Smartphone",85,170
39,1,5,837,"Dresser",235,1175
152,2,1,837,"Jump Starter",44.79,44.79
85,3,4,837,"Toothpaste",5.5,22
122,4,2,837,"Ring",27,54
175,5,3,837,"Dog Food",27.99,83.97
24,1,4,838,"Smartphone",85,340
130,2,3,838,"Sneakers",79,237
105,1,2,839,"Tennis Racket",68.79,137.58
81,2,1,839,"Poetry Book",25,25
72,3,2,839,"Sci-Fi Book",27.79,55.58
63,1,1,840,"Puzzle",10.5,10.5
176,2,1,840,"Dog Food",31,31
151,3,5,840,"Jump Starter",28.99,144.95
148,1,2,841,"Car Battery",86,172
80,2,1,841,"Poetry Book",15.79,15.79
113,1,3,842,"Ring",142,426
181,2,3,842,"Pet Toys",49,147
93,3,4,842,"Hair Gel",17.99,71.96
77,4,1,842,"Novel",17,17
77,5,1,842,"Novel",17,17
125,1,3,843,"Cufflinks",16.5,49.5
164,2,1,843,"Bread",18.99,18.99
96,3,6,843,"Shaving Kit",10.99,65.94
53,1,3,844,"Vacuum Cleaner",117.79,353.37
109,2,1,844,"Camping Tent",158.79,158.79
33,3,4,844,"Armchair",208.5,834
70,4,4,844,"Building Blocks",39.99,159.96
126,5,3,844,"Ankle Bracelet",18.79,56.37
175,1,2,845,"Dog Food",27.99,55.98
74,1,2,846,"Biography",24.5,49
82,1,2,847,"Novel",6.5,13
28,1,3,848,"Laptop",181.5,544.5
167,2,1,848,"Cheese",8,8
45,1,2,849,"Air Fryer",120.99,241.98
30,1,5,850,"Coffee Table",225.5,1127.5
111,2,1,850,"Sleeping Bag",46.79,46.79
175,3,1,850,"Dog Food",27.99,27.99
180,1,4,851,"Pet Toys",38.99,155.96
64,2,3,851,"Puzzle",41,123
127,3,1,851,"Sandals",133,133
111,4,2,851,"Sleeping Bag",46.79,93.58
44,5,5,851,"Fridge",136,680
168,1,1,852,"Apple",16.5,16.5
179,2,3,852,"Leash",24.79,74.37
181,3,2,852,"Pet Toys",49,98
172,4,1,852,"Cat Litter",22,22
12,1,3,853,"Dress",57.99,173.97
178,1,1,854,"Collar",9.99,9.99
21,2,3,854,"Speaker",190,570
54,3,1,854,"Dishwasher",56.99,56.99
79,4,5,854,"Magazine",16.99,84.95
137,1,3,855,"Dress Shoes",56,168
186,2,1,855,"Baby Lotion",9.99,9.99
84,3,1,855,"Cookbook",21.99,21.99
9,4,4,855,"Shoes",26.5,106
183,1,2,856,"Pacifier",5.99,11.98
36,2,2,856,"Chair",26.5,53
60,1,2,857,"Toy Car",22.79,45.58
54,2,1,857,"Dishwasher",56.99,56.99
31,3,1,857,"Dresser",208.5,208.5
196,1,1,858,"Pacifier",10.79,10.79
87,2,3,858,"Nail Polish",5,15
77,1,3,859,"Novel",17,51
21,1,1,860,"Speaker",190,190
187,2,3,860,"Baby Clothes",5.5,16.5
159,3,1,860,"Milk",17.5,17.5
89,4,2,860,"Perfume",19.5,39
137,1,6,861,"Dress Shoes",56,336
85,2,1,861,"Toothpaste",5.5,5.5
167,3,1,861,"Cheese",8,8
6,4,1,861,"Sweater",98.5,98.5
190,1,1,862,"Pacifier",8.79,8.79
24,2,2,862,"Smartphone",85,170
90,3,4,862,"Lip Balm",16.99,67.96
94,4,1,862,"Conditioner",37,37
180,5,1,862,"Pet Toys",38.99,38.99
66,1,3,863,"Building Blocks",32.79,98.37
26,2,1,863,"Mouse",381,381
72,3,2,863,"Sci-Fi Book",27.79,55.58
187,4,3,863,"Baby Clothes",5.5,16.5
176,5,3,863,"Dog Food",31,93
117,1,2,864,"Ring",99,198
85,1,4,865,"Toothpaste",5.5,22
74,2,1,865,"Biography",24.5,24.5
179,1,3,866,"Leash",24.79,74.37
165,2,2,866,"Butter",8.99,17.98
97,1,2,867,"Toothpaste",6,12
26,2,3,867,"Mouse",381,1143
58,3,1,867,"Action Figure",47,47
40,1,1,868,"Coffee Table",53.5,53.5
108,2,1,868,"Tennis Racket",184.79,184.79
196,3,1,868,"Pacifier",10.79,10.79
84,4,1,868,"Cookbook",21.99,21.99
